Seed;Model_Architecture;Label;Pruning;Gradient_Loss;PSNR
2;McMahan_CNN;DLG;small;1.7881393432617188e-07;11.685238
2;McMahan_CNN;DLG;;1.7881393432617188e-07;11.868616
2;Custom_ResNet;DLG;small;0.0038911104202270508;25.881924
2;Custom_ResNet;DLG;;0.012066066265106201;18.645977
2;Custom_ResNet;DLG;small;0.0;-0.8948672
2;Custom_ResNet;DLG;;0.0;-0.8948665
2;Custom_ResNet;DLG;small;0.004313051700592041;24.753817
2;Custom_ResNet;DLG;;0.013908147811889648;14.977473
2;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-0.8948675
2;Custom_ResNet;DLG;;-1.1920928955078125e-07;-0.8948675
2;Custom_ResNet;DLG;small;0.0011632442474365234;23.656252
2;Custom_ResNet;DLG;;0.0008271932601928711;25.98433
2;Custom_ResNet;DLG;small;0.0;-0.89486814
2;Custom_ResNet;DLG;;0.0;-0.89486814
2;Custom_ResNet;DLG;small;0.0007619857788085938;26.310375
2;Custom_ResNet;DLG;;0.0009307265281677246;23.54223
2;Custom_ResNet;DLG;small;0.0;-0.89486814
2;Custom_ResNet;DLG;;0.0;-0.89486814
2;Custom_ResNet;DLG;small;0.008264124393463135;20.242748
2;Custom_ResNet;DLG;;0.01788264513015747;14.678545
2;Custom_ResNet;DLG;small;0.0;-1.075167
2;Custom_ResNet;DLG;;0.0;-1.0751667
2;Custom_ResNet;DLG;small;0.006784379482269287;20.93316
2;Custom_ResNet;DLG;;0.019199848175048828;12.4179535
2;Custom_ResNet;DLG;small;-2.384185791015625e-07;-1.0751672
2;Custom_ResNet;DLG;;-2.384185791015625e-07;-1.075167
2;Custom_ResNet;DLG;small;0.0018680691719055176;20.267658
2;Custom_ResNet;DLG;;0.0020450949668884277;18.675617
2;Custom_ResNet;DLG;small;5.960464477539063e-08;-1.0751674
2;Custom_ResNet;DLG;;5.960464477539063e-08;-1.0751674
2;Custom_ResNet;DLG;small;0.0012293457984924316;21.890059
2;Custom_ResNet;DLG;;0.00154954195022583;19.184795
2;Custom_ResNet;DLG;small;0.0;-1.0751674
2;Custom_ResNet;DLG;;0.0;-1.0751674
2;Custom_ResNet;DLG;small;0.009898900985717773;16.146978
2;Custom_ResNet;DLG;;0.018161654472351074;11.796801
2;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0218751
2;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0218751
2;Custom_ResNet;DLG;small;0.008608639240264893;12.574934
2;Custom_ResNet;DLG;;0.019688844680786133;9.913561
2;Custom_ResNet;DLG;small;0.0;-1.0218753
2;Custom_ResNet;DLG;;0.0;-1.0218753
2;Custom_ResNet;DLG;small;0.002448439598083496;15.069661
2;Custom_ResNet;DLG;;0.003252863883972168;12.761852
2;Custom_ResNet;DLG;small;0.0;-1.0218753
2;Custom_ResNet;DLG;;0.0;-1.0218753
2;Custom_ResNet;DLG;small;0.0023831725120544434;12.903095
2;Custom_ResNet;DLG;;0.0023769736289978027;11.394116
2;Custom_ResNet;DLG;small;0.0;-1.0218753
2;Custom_ResNet;DLG;;0.0;-1.0218753
2;Custom_ResNet;DLG;small;0.023607075214385986;11.306627
2;Custom_ResNet;DLG;;0.03699219226837158;9.944747
2;Custom_ResNet;DLG;small;0.0;-1.0054607
2;Custom_ResNet;DLG;;0.0;-1.0054607
2;Custom_ResNet;DLG;small;0.02434706687927246;11.859243
2;Custom_ResNet;DLG;;0.03785020112991333;9.019206
2;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0054607
2;Custom_ResNet;DLG;;0.0;-1.0054607
2;Custom_ResNet;DLG;small;0.004567086696624756;12.294187
2;Custom_ResNet;DLG;;0.005051136016845703;10.936749
2;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0054607
2;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0054607
2;Custom_ResNet;DLG;small;0.003982067108154297;11.153392
2;Custom_ResNet;DLG;;0.004389047622680664;10.89757
2;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0054607
2;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0054607
2;Custom_ResNet;DLG;small;0.02420341968536377;9.055774
2;Custom_ResNet;DLG;;0.03124910593032837;7.4847
2;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0135651
2;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0135651
2;Custom_ResNet;DLG;small;0.02540367841720581;8.504225
2;Custom_ResNet;DLG;;0.03464728593826294;6.6383033
2;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0135651
2;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0135651
2;Custom_ResNet;DLG;small;0.004339694976806641;9.998446
2;Custom_ResNet;DLG;;0.004525959491729736;9.374253
2;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0135651
2;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0135651
2;Custom_ResNet;DLG;small;0.004311740398406982;9.648251
2;Custom_ResNet;DLG;;0.004539132118225098;8.784836
2;Custom_ResNet;DLG;small;0.0;-1.0135651
2;Custom_ResNet;DLG;;0.0;-1.0135651
3;McMahan_CNN;DLG;small;0.014685332775115967;19.928038
3;McMahan_CNN;DLG;;0.02888345718383789;17.047028
3;McMahan_CNN;DLG;small;-1.1920928955078125e-07;52.132534
3;McMahan_CNN;DLG;;0.0;39.787754
3;McMahan_CNN;DLG;small;0.014030933380126953;18.545044
3;McMahan_CNN;DLG;;0.025696516036987305;15.9798355
3;McMahan_CNN;DLG;small;0.0;37.306725
3;McMahan_CNN;DLG;;0.0;39.33185
3;McMahan_CNN;DLG;small;0.0012522339820861816;24.402424
3;McMahan_CNN;DLG;;0.0018183588981628418;24.584438
3;McMahan_CNN;DLG;small;-1.1920928955078125e-07;26.91203
3;McMahan_CNN;DLG;;0.0;28.811733
3;McMahan_CNN;DLG;small;0.002830803394317627;20.399353
3;McMahan_CNN;DLG;;0.0011971592903137207;22.28029
3;McMahan_CNN;DLG;small;-1.1920928955078125e-07;25.407211
3;McMahan_CNN;DLG;;0.0;29.368248
3;McMahan_CNN;DLG;small;0.034102678298950195;14.126818
3;McMahan_CNN;DLG;;0.06477028131484985;9.2409115
3;McMahan_CNN;DLG;small;0.0;39.797432
3;McMahan_CNN;DLG;;1.7881393432617188e-07;33.805992
3;McMahan_CNN;DLG;small;0.0295180082321167;13.307898
3;McMahan_CNN;DLG;;0.040983617305755615;11.277662
3;McMahan_CNN;DLG;small;1.1920928955078125e-07;32.476994
3;McMahan_CNN;DLG;;2.384185791015625e-07;33.371906
3;McMahan_CNN;DLG;small;0.004076182842254639;21.201126
3;McMahan_CNN;DLG;;0.005737900733947754;20.139666
3;McMahan_CNN;DLG;small;0.0;23.973188
3;McMahan_CNN;DLG;;0.0;25.679903
3;McMahan_CNN;DLG;small;0.006037414073944092;17.918262
3;McMahan_CNN;DLG;;0.008386731147766113;18.190224
3;McMahan_CNN;DLG;small;0.0;23.765356
3;McMahan_CNN;DLG;;0.0;25.640587
3;McMahan_CNN;DLG;small;0.08688384294509888;-2.08178
3;McMahan_CNN;DLG;;0.08196330070495605;0.6050396
3;McMahan_CNN;DLG;small;7.748603820800781e-07;18.228275
3;McMahan_CNN;DLG;;8.344650268554688e-07;18.716093
3;McMahan_CNN;DLG;small;0.036460041999816895;9.843036
3;McMahan_CNN;DLG;;0.06168341636657715;4.8061543
3;McMahan_CNN;DLG;small;7.748603820800781e-07;18.61893
3;McMahan_CNN;DLG;;8.940696716308594e-07;18.336473
3;McMahan_CNN;DLG;small;0.008171141147613525;12.90931
3;McMahan_CNN;DLG;;0.010289907455444336;12.937237
3;McMahan_CNN;DLG;small;5.960464477539063e-08;17.513271
3;McMahan_CNN;DLG;;0.0;17.521008
3;McMahan_CNN;DLG;small;0.013709604740142822;16.446196
3;McMahan_CNN;DLG;;0.011940240859985352;15.868235
3;McMahan_CNN;DLG;small;5.960464477539063e-08;17.198217
3;McMahan_CNN;DLG;;5.960464477539063e-08;17.671465
3;McMahan_CNN;DLG;small;0.08565342426300049;-1.7115312
3;McMahan_CNN;DLG;;0.0901758074760437;-3.3122468
3;McMahan_CNN;DLG;small;5.960464477539062e-07;17.941996
3;McMahan_CNN;DLG;;6.556510925292969e-07;18.234806
3;McMahan_CNN;DLG;small;0.06457895040512085;2.8439298
3;McMahan_CNN;DLG;;0.06867772340774536;0.098572195
3;McMahan_CNN;DLG;small;6.556510925292969e-07;16.886248
3;McMahan_CNN;DLG;;8.344650268554688e-07;17.459503
3;McMahan_CNN;DLG;small;0.0237579345703125;12.231184
3;McMahan_CNN;DLG;;0.027165353298187256;11.989404
3;McMahan_CNN;DLG;small;1.7881393432617188e-07;16.504478
3;McMahan_CNN;DLG;;1.1920928955078125e-07;16.947672
3;McMahan_CNN;DLG;small;0.026484370231628418;12.239177
3;McMahan_CNN;DLG;;0.026932239532470703;12.31323
3;McMahan_CNN;DLG;small;1.7881393432617188e-07;16.116058
3;McMahan_CNN;DLG;;1.1920928955078125e-07;16.464693
3;McMahan_CNN;DLG;small;0.06590014696121216;-1.2300397
3;McMahan_CNN;DLG;;0.07488864660263062;-3.5280478
3;McMahan_CNN;DLG;small;2.384185791015625e-07;13.713999
3;McMahan_CNN;DLG;;2.980232238769531e-07;14.046064
3;McMahan_CNN;DLG;small;0.05474138259887695;1.2893411
3;McMahan_CNN;DLG;;0.05794119834899902;-0.31173247
3;McMahan_CNN;DLG;small;1.0728836059570312e-06;11.287913
3;McMahan_CNN;DLG;;1.0728836059570312e-06;12.106169
3;McMahan_CNN;DLG;small;0.034874022006988525;9.627972
3;McMahan_CNN;DLG;;0.034625113010406494;9.898535
3;McMahan_CNN;DLG;small;1.7881393432617188e-07;11.87801
3;McMahan_CNN;DLG;;5.960464477539063e-08;12.038443
3;McMahan_CNN;DLG;small;0.028937220573425293;9.439347
3;McMahan_CNN;DLG;;0.02812868356704712;9.467129
3;McMahan_CNN;DLG;small;2.384185791015625e-07;12.071894
3;McMahan_CNN;DLG;;2.384185791015625e-07;12.235247
3;Custom_ResNet;DLG;small;0.0044997334480285645;23.617733
3;Custom_ResNet;DLG;;0.01022881269454956;17.48794
3;Custom_ResNet;DLG;small;0.0;-0.86800146
3;Custom_ResNet;DLG;;0.0;-0.8680005
3;Custom_ResNet;DLG;small;0.006612181663513184;22.028046
3;Custom_ResNet;DLG;;0.015636920928955078;16.19457
3;Custom_ResNet;DLG;small;5.960464477539063e-08;-0.86800146
3;Custom_ResNet;DLG;;0.0;-0.86800146
3;Custom_ResNet;DLG;small;0.001083672046661377;23.185394
3;Custom_ResNet;DLG;;0.0011554956436157227;23.285027
3;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-0.8680018
3;Custom_ResNet;DLG;;-1.1920928955078125e-07;-0.8680018
3;Custom_ResNet;DLG;small;0.0007537007331848145;25.593224
3;Custom_ResNet;DLG;;0.0008794069290161133;24.729229
3;Custom_ResNet;DLG;small;0.0;-0.8680024
3;Custom_ResNet;DLG;;0.0;-0.8680024
3;Custom_ResNet;DLG;small;0.010552525520324707;18.452782
3;Custom_ResNet;DLG;;0.020812571048736572;12.533727
3;Custom_ResNet;DLG;small;0.0;-1.0319704
3;Custom_ResNet;DLG;;0.0;-1.0319704
3;Custom_ResNet;DLG;small;0.01343148946762085;16.146658
3;Custom_ResNet;DLG;;0.029157936573028564;11.259106
3;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0319704
3;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.03197
3;Custom_ResNet;DLG;small;0.0014567971229553223;21.288826
3;Custom_ResNet;DLG;;0.0016927123069763184;19.866093
3;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0319707
3;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0319707
3;Custom_ResNet;DLG;small;0.001333475112915039;22.240269
3;Custom_ResNet;DLG;;0.0018405914306640625;19.163445
3;Custom_ResNet;DLG;small;0.0;-1.0319707
3;Custom_ResNet;DLG;;0.0;-1.0319707
3;Custom_ResNet;DLG;small;0.012131154537200928;14.431682
3;Custom_ResNet;DLG;;0.021094024181365967;11.759937
3;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-0.92105025
3;Custom_ResNet;DLG;;-1.1920928955078125e-07;-0.92105025
3;Custom_ResNet;DLG;small;0.012412607669830322;14.191521
3;Custom_ResNet;DLG;;0.020225107669830322;10.309424
3;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-0.92105025
3;Custom_ResNet;DLG;;-1.1920928955078125e-07;-0.9210501
3;Custom_ResNet;DLG;small;0.0025938749313354492;12.026755
3;Custom_ResNet;DLG;;0.0030323266983032227;11.393209
3;Custom_ResNet;DLG;small;0.0;-0.92105025
3;Custom_ResNet;DLG;;0.0;-0.92105025
3;Custom_ResNet;DLG;small;0.0022774934768676758;15.452946
3;Custom_ResNet;DLG;;0.003112196922302246;13.202066
3;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-0.92105025
3;Custom_ResNet;DLG;;-1.1920928955078125e-07;-0.92105025
3;Custom_ResNet;DLG;small;0.025970399379730225;11.007019
3;Custom_ResNet;DLG;;0.03573262691497803;8.877464
3;Custom_ResNet;DLG;small;0.0;-0.92735064
3;Custom_ResNet;DLG;;0.0;-0.92735064
3;Custom_ResNet;DLG;small;0.03125029802322388;10.742239
3;Custom_ResNet;DLG;;0.04387849569320679;7.943488
3;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-0.92735064
3;Custom_ResNet;DLG;;-1.1920928955078125e-07;-0.92735064
3;Custom_ResNet;DLG;small;0.004797875881195068;11.038263
3;Custom_ResNet;DLG;;0.0048836469650268555;10.628014
3;Custom_ResNet;DLG;small;0.0;-0.92735064
3;Custom_ResNet;DLG;;0.0;-0.92735064
3;Custom_ResNet;DLG;small;0.00493091344833374;11.320444
3;Custom_ResNet;DLG;;0.005702674388885498;9.826262
3;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-0.92735064
3;Custom_ResNet;DLG;;-1.1920928955078125e-07;-0.92735064
3;Custom_ResNet;DLG;small;0.02426469326019287;8.136663
3;Custom_ResNet;DLG;;0.0305253267288208;7.5857706
3;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0074983
3;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0074983
3;Custom_ResNet;DLG;small;0.02400386333465576;7.555505
3;Custom_ResNet;DLG;;0.03399050235748291;6.486558
3;Custom_ResNet;DLG;small;0.0;-1.0074983
3;Custom_ResNet;DLG;;0.0;-1.0074983
3;Custom_ResNet;DLG;small;0.004363715648651123;9.63549
3;Custom_ResNet;DLG;;0.004755496978759766;9.363062
3;Custom_ResNet;DLG;small;0.0;-1.0074983
3;Custom_ResNet;DLG;;0.0;-1.0074983
3;Custom_ResNet;DLG;small;0.004324615001678467;9.171763
3;Custom_ResNet;DLG;;0.004590034484863281;8.750832
3;Custom_ResNet;DLG;small;0.0;-1.0074983
3;Custom_ResNet;DLG;;0.0;-1.0074983
4;McMahan_CNN;DLG;small;0.005313456058502197;20.428621
4;McMahan_CNN;DLG;;0.010783195495605469;18.483051
4;McMahan_CNN;DLG;small;-1.1920928955078125e-07;47.440804
4;McMahan_CNN;DLG;;1.1920928955078125e-07;38.421635
4;McMahan_CNN;DLG;small;0.015154540538787842;21.080757
4;McMahan_CNN;DLG;;0.042436063289642334;16.593777
4;McMahan_CNN;DLG;small;-1.1920928955078125e-07;49.53319
4;McMahan_CNN;DLG;;5.960464477539063e-08;38.38532
4;McMahan_CNN;DLG;small;0.0008851885795593262;22.436005
4;McMahan_CNN;DLG;;0.0010112524032592773;24.815283
4;McMahan_CNN;DLG;small;-1.1920928955078125e-07;25.494614
4;McMahan_CNN;DLG;;-1.1920928955078125e-07;29.048115
4;McMahan_CNN;DLG;small;0.0021239519119262695;23.298676
4;McMahan_CNN;DLG;;0.002896606922149658;22.474192
4;McMahan_CNN;DLG;small;0.0;24.941177
4;McMahan_CNN;DLG;;0.0;29.53033
4;McMahan_CNN;DLG;small;0.019079983234405518;13.770866
4;McMahan_CNN;DLG;;0.03447771072387695;11.73373
4;McMahan_CNN;DLG;small;1.1920928955078125e-07;32.953934
4;McMahan_CNN;DLG;;2.980232238769531e-07;33.210556
4;McMahan_CNN;DLG;small;0.031674206256866455;16.472172
4;McMahan_CNN;DLG;;0.060457587242126465;11.258957
4;McMahan_CNN;DLG;small;0.0;40.250675
4;McMahan_CNN;DLG;;4.172325134277344e-07;32.096985
4;McMahan_CNN;DLG;small;0.0025443434715270996;20.064156
4;McMahan_CNN;DLG;;0.0031322240829467773;20.680098
4;McMahan_CNN;DLG;small;0.0;23.112839
4;McMahan_CNN;DLG;;0.0;25.160723
4;McMahan_CNN;DLG;small;0.006250262260437012;20.150764
4;McMahan_CNN;DLG;;0.006833374500274658;19.692196
4;McMahan_CNN;DLG;small;5.960464477539063e-08;23.006786
4;McMahan_CNN;DLG;;5.960464477539063e-08;25.024944
4;McMahan_CNN;DLG;small;0.049937903881073;3.20508
4;McMahan_CNN;DLG;;0.060807228088378906;0.37889516
4;McMahan_CNN;DLG;small;4.76837158203125e-07;18.725422
4;McMahan_CNN;DLG;;6.556510925292969e-07;18.45848
4;McMahan_CNN;DLG;small;0.03637206554412842;11.452189
4;McMahan_CNN;DLG;;0.056037306785583496;8.18057
4;McMahan_CNN;DLG;small;7.152557373046875e-07;18.119095
4;McMahan_CNN;DLG;;1.1324882507324219e-06;17.773085
4;McMahan_CNN;DLG;small;0.008785843849182129;17.287716
4;McMahan_CNN;DLG;;0.011551499366760254;17.294117
4;McMahan_CNN;DLG;small;0.0;17.053242
4;McMahan_CNN;DLG;;5.960464477539063e-08;17.247845
4;McMahan_CNN;DLG;small;0.014153540134429932;17.64459
4;McMahan_CNN;DLG;;0.014618217945098877;17.325174
4;McMahan_CNN;DLG;small;5.960464477539063e-08;17.266113
4;McMahan_CNN;DLG;;5.960464477539063e-08;17.5952
4;McMahan_CNN;DLG;small;0.08918136358261108;-3.4342284
4;McMahan_CNN;DLG;;0.09172838926315308;-3.798108
4;McMahan_CNN;DLG;small;6.556510925292969e-07;14.89544
4;McMahan_CNN;DLG;;6.556510925292969e-07;15.684514
4;McMahan_CNN;DLG;small;0.10749047994613647;3.5217779
4;McMahan_CNN;DLG;;0.11101233959197998;-3.3653913
4;McMahan_CNN;DLG;small;8.344650268554688e-07;17.904558
4;McMahan_CNN;DLG;;1.0728836059570312e-06;17.926237
4;McMahan_CNN;DLG;small;0.025811195373535156;14.298146
4;McMahan_CNN;DLG;;0.032251060009002686;12.557365
4;McMahan_CNN;DLG;small;1.1920928955078125e-07;15.553638
4;McMahan_CNN;DLG;;1.7881393432617188e-07;15.776386
4;McMahan_CNN;DLG;small;0.030355215072631836;14.040041
4;McMahan_CNN;DLG;;0.03186458349227905;13.522863
4;McMahan_CNN;DLG;small;1.1920928955078125e-07;16.308893
4;McMahan_CNN;DLG;;1.7881393432617188e-07;16.573914
4;McMahan_CNN;DLG;small;0.07471370697021484;-3.1530914
4;McMahan_CNN;DLG;;0.08182597160339355;-4.083865
4;McMahan_CNN;DLG;small;9.5367431640625e-07;9.068231
4;McMahan_CNN;DLG;;9.5367431640625e-07;9.891846
4;McMahan_CNN;DLG;small;0.09381699562072754;0.9756564
4;McMahan_CNN;DLG;;0.10125172138214111;-4.0072536
4;McMahan_CNN;DLG;small;5.364418029785156e-07;12.8175955
4;McMahan_CNN;DLG;;6.556510925292969e-07;13.217433
4;McMahan_CNN;DLG;small;0.03297257423400879;9.0878105
4;McMahan_CNN;DLG;;0.03317141532897949;9.375838
4;McMahan_CNN;DLG;small;2.384185791015625e-07;11.515774
4;McMahan_CNN;DLG;;2.384185791015625e-07;11.763801
4;McMahan_CNN;DLG;small;0.03739356994628906;11.37895
4;McMahan_CNN;DLG;;0.03677147626876831;10.254181
4;McMahan_CNN;DLG;small;1.7881393432617188e-07;11.162054
4;McMahan_CNN;DLG;;1.1920928955078125e-07;11.361241
4;Custom_ResNet;DLG;small;0.004811644554138184;19.060513
4;Custom_ResNet;DLG;;0.009199202060699463;16.968534
4;Custom_ResNet;DLG;small;0.0;-0.8032539
4;Custom_ResNet;DLG;;0.0;-0.8032539
4;Custom_ResNet;DLG;small;0.004944324493408203;21.041939
4;Custom_ResNet;DLG;;0.010036051273345947;18.333591
4;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-0.8032542
4;Custom_ResNet;DLG;;-1.1920928955078125e-07;-0.8032539
4;Custom_ResNet;DLG;small;0.0009381771087646484;23.774708
4;Custom_ResNet;DLG;;0.0011636018753051758;22.399199
4;Custom_ResNet;DLG;small;0.0;-0.80325484
4;Custom_ResNet;DLG;;0.0;-0.80325484
4;Custom_ResNet;DLG;small;0.0007627010345458984;28.322336
4;Custom_ResNet;DLG;;0.000836789608001709;25.236635
4;Custom_ResNet;DLG;small;0.0;-0.80325514
4;Custom_ResNet;DLG;;0.0;-0.80325514
4;Custom_ResNet;DLG;small;0.012585937976837158;14.922962
4;Custom_ResNet;DLG;;0.0194699764251709;12.591523
4;Custom_ResNet;DLG;small;-2.384185791015625e-07;-1.0314469
4;Custom_ResNet;DLG;;-2.384185791015625e-07;-1.0314467
4;Custom_ResNet;DLG;small;0.009271681308746338;20.038498
4;Custom_ResNet;DLG;;0.019458413124084473;12.40662
4;Custom_ResNet;DLG;small;0.0;-1.0314472
4;Custom_ResNet;DLG;;0.0;-1.0314468
4;Custom_ResNet;DLG;small;0.0022737979888916016;17.251266
4;Custom_ResNet;DLG;;0.002883434295654297;15.97357
4;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0314479
4;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0314479
4;Custom_ResNet;DLG;small;0.0011338591575622559;23.963844
4;Custom_ResNet;DLG;;0.0016189217567443848;21.656115
4;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0314479
4;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0314479
4;Custom_ResNet;DLG;small;0.011652112007141113;9.344763
4;Custom_ResNet;DLG;;0.017851650714874268;10.155222
4;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0798974
4;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0798974
4;Custom_ResNet;DLG;small;0.00946807861328125;14.7318325
4;Custom_ResNet;DLG;;0.018019020557403564;10.564628
4;Custom_ResNet;DLG;small;0.0;-1.0798976
4;Custom_ResNet;DLG;;0.0;-1.0798974
4;Custom_ResNet;DLG;small;0.00260239839553833;13.679125
4;Custom_ResNet;DLG;;0.00296097993850708;13.479488
4;Custom_ResNet;DLG;small;0.0;-1.0798976
4;Custom_ResNet;DLG;;0.0;-1.0798976
4;Custom_ResNet;DLG;small;0.0023995637893676758;16.588873
4;Custom_ResNet;DLG;;0.0025460124015808105;15.738671
4;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0798976
4;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0798976
4;Custom_ResNet;DLG;small;0.026875436305999756;8.57521
4;Custom_ResNet;DLG;;0.033944904804229736;7.608029
4;Custom_ResNet;DLG;small;0.0;-0.98752916
4;Custom_ResNet;DLG;;0.0;-0.9875291
4;Custom_ResNet;DLG;small;0.01966792345046997;9.580528
4;Custom_ResNet;DLG;;0.029776930809020996;7.2616053
4;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-0.9875292
4;Custom_ResNet;DLG;;-1.1920928955078125e-07;-0.98752916
4;Custom_ResNet;DLG;small;0.005445599555969238;10.561144
4;Custom_ResNet;DLG;;0.00608670711517334;10.280485
4;Custom_ResNet;DLG;small;-2.384185791015625e-07;-0.9875293
4;Custom_ResNet;DLG;;-2.384185791015625e-07;-0.9875293
4;Custom_ResNet;DLG;small;0.004625976085662842;12.215458
4;Custom_ResNet;DLG;;0.005043983459472656;12.053437
4;Custom_ResNet;DLG;small;0.0;-0.9875293
4;Custom_ResNet;DLG;;-1.1920928955078125e-07;-0.9875293
4;Custom_ResNet;DLG;small;0.024964511394500732;6.7184825
4;Custom_ResNet;DLG;;0.029628098011016846;6.0834513
4;Custom_ResNet;DLG;small;0.0;-1.0459399
4;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0459399
4;Custom_ResNet;DLG;small;0.017850756645202637;7.393384
4;Custom_ResNet;DLG;;0.024948537349700928;6.00493
4;Custom_ResNet;DLG;small;0.0;-1.0459399
4;Custom_ResNet;DLG;;0.0;-1.0459399
4;Custom_ResNet;DLG;small;0.004575848579406738;8.594469
4;Custom_ResNet;DLG;;0.0050307512283325195;8.28529
4;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0459399
4;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0459399
4;Custom_ResNet;DLG;small;0.004343092441558838;9.245222
4;Custom_ResNet;DLG;;0.004679620265960693;8.594398
4;Custom_ResNet;DLG;small;-1.1920928955078125e-07;-1.0459399
4;Custom_ResNet;DLG;;-1.1920928955078125e-07;-1.0459399
